
##################################################################################
Loading data worload 1 try 1 
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 629.0
[CLEANUP], MinLatency(us), 629
[CLEANUP], MaxLatency(us), 629
[CLEANUP], 95thPercentileLatency(us), 629
[CLEANUP], 99thPercentileLatency(us), 629
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 303.892
[INSERT], MinLatency(us), 151
[INSERT], MaxLatency(us), 16751
[INSERT], 95thPercentileLatency(us), 401
[INSERT], 99thPercentileLatency(us), 758
[INSERT], Return=OK, 1000

##################################################################################
Loading data worload 3 try 3
[OVERALL], RunTime(ms), 1049
[OVERALL], Throughput(ops/sec), 953.2888465204957
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 550.0
[CLEANUP], MinLatency(us), 550
[CLEANUP], MaxLatency(us), 550
[CLEANUP], 95thPercentileLatency(us), 550
[CLEANUP], 99thPercentileLatency(us), 550
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 434.145
[INSERT], MinLatency(us), 157
[INSERT], MaxLatency(us), 15879
[INSERT], 95thPercentileLatency(us), 842
[INSERT], 99thPercentileLatency(us), 1149
[INSERT], Return=OK, 1000
