
##################################################################################
Running test workoad 1 try 1
[READ], Return=OK, 92
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1403.0
[CLEANUP], MinLatency(us), 1403
[CLEANUP], MaxLatency(us), 1403
[CLEANUP], 95thPercentileLatency(us), 1403
[CLEANUP], 99thPercentileLatency(us), 1403
[UPDATE], Operations, 908
[UPDATE], AverageLatency(us), 402.30396475770925
[UPDATE], MinLatency(us), 117
[UPDATE], MaxLatency(us), 25151
[UPDATE], 95thPercentileLatency(us), 685
[UPDATE], 99thPercentileLatency(us), 871
[UPDATE], Return=OK, 908

##################################################################################
Running test workoad 1 try 3
[OVERALL], RunTime(ms), 1019
[OVERALL], Throughput(ops/sec), 981.3542688910696
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 1000
[READ], AverageLatency(us), 276.735
[READ], MinLatency(us), 71
[READ], MaxLatency(us), 13271
[READ], 95thPercentileLatency(us), 493
[READ], 99thPercentileLatency(us), 570
[READ], Return=OK, 1000
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 525.0
[CLEANUP], MinLatency(us), 525
[CLEANUP], MaxLatency(us), 525
[CLEANUP], 95thPercentileLatency(us), 525
[CLEANUP], 99thPercentileLatency(us), 525

##################################################################################
Running test workoad 2 try 3
[OVERALL], RunTime(ms), 1026
[OVERALL], Throughput(ops/sec), 974.6588693957115
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 493
[READ], AverageLatency(us), 274.86004056795133
[READ], MinLatency(us), 88
[READ], MaxLatency(us), 27919
[READ], 95thPercentileLatency(us), 497
[READ], 99thPercentileLatency(us), 563
[READ], Return=OK, 493
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 472.0
[CLEANUP], MinLatency(us), 472
[CLEANUP], MaxLatency(us), 472
[CLEANUP], 95thPercentileLatency(us), 472
[CLEANUP], 99thPercentileLatency(us), 472
[UPDATE], Operations, 507
[UPDATE], AverageLatency(us), 294.16173570019726
[UPDATE], MinLatency(us), 122
[UPDATE], MaxLatency(us), 7775
[UPDATE], 95thPercentileLatency(us), 659
[UPDATE], 99thPercentileLatency(us), 717
[UPDATE], Return=OK, 507

##################################################################################
Running test workoad 3 try 3
[OVERALL], RunTime(ms), 1038
[OVERALL], Throughput(ops/sec), 963.3911368015414
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 90
[READ], AverageLatency(us), 274.75555555555553
[READ], MinLatency(us), 114
[READ], MaxLatency(us), 4235
[READ], 95thPercentileLatency(us), 549
[READ], 99thPercentileLatency(us), 658
[READ], Return=OK, 90
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 528.0
[CLEANUP], MinLatency(us), 528
[CLEANUP], MaxLatency(us), 528
[CLEANUP], 95thPercentileLatency(us), 528
[CLEANUP], 99thPercentileLatency(us), 528
[UPDATE], Operations, 910
[UPDATE], AverageLatency(us), 328.51868131868133
[UPDATE], MinLatency(us), 104
[UPDATE], MaxLatency(us), 15271
[UPDATE], 95thPercentileLatency(us), 692
[UPDATE], 99thPercentileLatency(us), 847
[UPDATE], Return=OK, 910
